Num_Acc;id_vehicule;num_veh;place;catu;grav;sexe;an_nais;trajet;secu1;secu2;secu3;locp;actp;etatp
202100054790;103A 861;B01;1;1;4;2;1961;3;8;0;-1;-1;-1;-1
202100019250;167A 222;A01;1;1;1;-1;;-1;-1;-1;-1;-1;-1;-1
202100040736;128A 796;A01;10;3;4;2;1978;0;0;-1;-1;3;3;1
202100007139;189A 009;A01;10;3;4;1;2014;2;0;-1;-1;1;3;1
202100040595;129A 054;B01;1;1;1;1;1995;5;2;0;-1;-1;-1;-1
202100051883;108A 959;A01;1;1;1;1;2002;5;1;8;-1;-1;-1;-1
202100004754;193A 285;A01;1;1;1;1;1978;4;1;0;-1;0;0;-1
202100052838;107A 274;A01;1;1;4;1;1977;4;5;1;-1;0;0;-1
202100036830;135A 868;A01;2;2;4;1;1993;5;2;8;-1;0;0;-1
202100031745;145A 014;A01;1;1;1;2;1987;3;1;0;-1;-1;-1;-1
202100033185;142A 447;B01;1;1;3;1;2004;2;2;6;-1;-1;-1;-1
202100010448;183A 047;B01;9;2;4;1;1999;5;1;-1;-1;0;0;-1
202100038268;133A 241;A01;1;1;1;1;1996;5;2;-1;-1;0;0;-1
202100003463;195A 561;A01;1;1;4;1;1985;5;1;-1;-1;0;0;-1
202100027602;152A 384;B01;1;1;1;1;1981;4;9;-1;-1;0;0;-1
202100025463;156A 151;C01;1;1;1;1;1960;3;1;0;-1;-1;-1;-1
202100043328;124A 214;A01;1;1;3;2;1976;9;8;0;-1;-1;-1;-1
202100042333;125A 954;A01;10;3;4;1;2010;-1;0;0;0;1;3;1
202100009276;185A 118;A01;2;2;3;1;2000;9;1;0;-1;0;0;-1
202100007542;188A 263;B01;6;2;4;1;1979;4;8;0;-1;-1;-1;-1
202100022173;162A 011;A01;1;1;3;1;2003;5;2;-1;-1;0;0;-1
202100030807;146A 697;A01;1;1;1;1;1951;5;1;0;-1;-1;-1;-1
202100002552;197A 219;A01;1;1;1;1;1993;5;1;-1;-1;-1;-1;-1
202100011808;180A 613;A01;1;1;4;1;2008;2;8;0;-1;-1;-1;-1
202100028736;150A 361;A01;10;3;2;2;1940;5;0;-1;-1;1;3;2
202100044700;121A 813;B01;1;1;4;1;1985;1;1;0;-1;-1;-1;-1
202100047961;116A 009;B01;1;1;1;1;1959;4;1;0;-1;-1;-1;-1
202100027074;153A 327;A01;1;1;3;2;1964;5;8;0;-1;0;0;-1
202100035768;137A 773;A01;10;3;4;2;1963;5;0;-1;-1;4;3;2
202100008928;185A 758;C01;1;1;1;1;1983;0;1;-1;-1;-1;-1;-1
202100030140;147A 898;A01;1;1;1;1;1994;3;1;8;-1;-1;-1;-1
202100021602;163A 017;A01;1;1;4;1;2002;0;2;8;-1;-1;-1;-1
202100031565;145A 333;A01;1;1;1;1;1999;1;1;-1;-1;-1;-1;-1
202100031714;145A 070;A01;2;2;4;1;1996;5;1;0;-1;-1;-1;-1
202100035930;137A 465;B01;2;1;4;2;2002;9;2;6;-1;-1;-1;-1
202100003040;196A 344;A01;1;1;4;1;1990;0;1;0;-1;-1;-1;-1
202100041791;126A 908;B01;2;2;4;2;1988;5;1;8;-1;-1;-1;-1
202100026797;153A 823;A01;1;1;1;1;2003;5;2;8;-1;-1;-1;-1
202100004904;193A 025;B01;2;2;4;2;1996;5;1;-1;-1;-1;0;-1
202100007536;188A 277;B01;2;2;4;2;1932;5;1;0;-1;-1;-1;-1
202100014920;175A 044;A01;4;2;1;1;1982;0;1;0;-1;-1;-1;-1
202100026256;154A 766;A01;10;3;4;2;1979;0;0;-1;-1;4;3;1
202100051955;108A 838;A01;1;1;3;2;1997;9;1;-1;-1;0;0;-1
202100050486;111A 452;B01;1;1;1;1;1979;5;1;0;-1;0;0;-1
202100020398;165A 173;B01;1;1;3;2;1985;5;2;6;-1;0;0;-1
202100034112;140A 786;A01;1;1;1;1;1986;4;1;0;-1;0;0;-1
202100022263;161A 846;B01;1;1;1;1;1973;0;1;0;-1;-1;-1;-1
202100034636;139A 805;A01;1;1;1;1;1933;5;1;-1;-1;0;0;-1
202100007062;189A 133;A01;2;2;4;1;2000;0;1;0;-1;-1;-1;-1
202100019758;166A 327;A01;2;2;1;2;1990;5;1;-1;-1;0;0;-1
202100010078;183A 684;A01;1;1;3;1;2002;5;2;-1;-1;0;0;-1
202100054526;104A 311;A01;1;1;1;1;1936;5;1;-1;-1;0;0;-1
202100029671;148A 759;B01;1;1;4;1;1967;5;2;6;9;0;0;-1
202100035184;138A 816;C01;1;1;1;1;1982;1;1;-1;-1;-1;-1;-1
202100034946;139A 241;A01;1;1;1;1;2001;4;1;0;-1;-1;-1;-1
202100027323;152A 882;A01;1;1;1;1;2001;5;8;-1;-1;-1;-1;-1
202100013903;176A 850;A01;1;1;1;-1;;-1;-1;-1;-1;-1;-1;-1
202100004327;194A 024;A01;1;1;3;1;2001;1;0;-1;-1;0;0;-1
202100025433;156A 202;B01;1;1;4;1;1984;5;1;0;-1;-1;-1;-1
202100003691;195A 155;B01;1;1;4;1;1971;4;1;-1;-1;0;0;-1
202100018123;169A 222;B01;1;1;4;1;1990;5;2;6;-1;-1;-1;-1
202100046465;118A 727;A01;1;1;2;1;2001;5;0;-1;-1;0;0;-1
202100012171;179A 965;A01;10;3;4;1;2013;2;0;-1;-1;3;1;1
202100056431;101A 029;A01;10;3;3;1;1984;0;0;-1;-1;1;3;1
202100043872;123A 249;A01;10;3;4;1;1958;5;0;-1;-1;2;3;1
202100038501;132A 824;A01;1;1;4;2;1994;1;1;8;-1;-1;-1;-1
202100054093;105A 056;A01;1;1;1;2;1989;5;1;0;0;0;0;-1
202100034583;139A 899;B01;3;2;3;1;1993;5;2;-1;-1;-1;-1;-1
202100027391;152A 752;A01;1;1;4;1;1990;0;2;0;-1;-1;-1;-1
202100024400;158A 069;B01;2;2;3;2;1999;5;1;-1;-1;0;0;-1
202100017976;169A 493;B01;1;1;4;1;2008;5;8;0;-1;-1;-1;-1
202100041994;126A 560;B01;1;1;1;1;1985;4;1;0;-1;-1;-1;-1
202100007873;187A 668;B01;1;1;1;1;1977;1;8;0;-1;-1;-1;-1
202100041761;126A 962;A01;10;3;3;2;1962;0;0;-1;-1;3;3;1
202100012795;178A 846;D01;1;1;4;2;1980;0;1;0;-1;-1;-1;-1
202100026037;155A 140;A01;1;1;3;1;2004;5;2;6;-1;0;0;-1
202100020447;165A 083;B01;1;1;4;2;1982;4;1;-1;-1;0;0;-1
202100006063;190A 965;A01;1;1;1;2;1964;3;1;-1;-1;0;0;-1
202100048179;115A 629;B01;4;2;3;1;1993;5;0;-1;-1;0;0;-1
202100014302;176A 137;B01;1;1;1;2;1978;0;1;0;-1;-1;-1;-1
202100047313;117A 197;A01;1;1;1;1;1986;1;1;8;-1;-1;-1;-1
202100002958;196A 485;A01;1;1;1;1;1971;3;1;0;-1;-1;-1;-1
202100012824;178A 797;B01;1;1;1;1;1967;1;1;-1;-1;-1;-1;-1
202100018972;167A 723;A01;1;1;1;1;1984;1;1;0;-1;-1;-1;-1
202100036682;136A 144;C01;1;1;1;1;1989;3;1;-1;-1;0;0;-1
202100048173;115A 638;A01;1;1;3;1;1965;5;2;6;0;0;0;-1
202100022076;162A 168;D01;1;1;1;1;1976;5;1;0;-1;-1;-1;-1
202100046582;118A 507;A01;1;1;1;-1;;-1;8;-1;-1;-1;-1;-1
202100043018;124A 780;A01;1;1;1;2;1983;0;8;0;-1;-1;-1;-1
202100054909;103A 660;B01;1;1;1;1;1987;5;1;0;-1;-1;-1;-1
202100026303;154A 675;A01;1;1;1;1;1995;1;1;0;-1;-1;-1;-1
202100008846;185A 927;A01;2;2;1;2;1989;5;8;8;-1;0;0;-1
202100006883;189A 469;A01;1;1;1;1;1965;1;1;-1;-1;0;0;-1
202100040768;128A 740;A01;1;1;1;1;1980;9;1;0;-1;0;0;-1
202100006259;190A 609;D01;1;1;1;2;1992;1;1;-1;-1;-1;-1;-1
202100021815;162A 628;B01;2;2;1;1;1975;4;1;4;-1;-1;-1;-1
202100053527;106A 038;A01;10;3;3;1;2014;9;0;-1;-1;2;3;2
202100045380;120A 617;B01;1;1;4;2;1975;5;1;8;-1;-1;-1;-1
202100041029;128A 280;A01;3;2;1;2;2018;3;1;-1;-1;0;0;-1
202100001408;199A 259;A01;7;2;4;2;2006;5;1;-1;-1;0;0;-1
202100001630;198A 888;B01;1;1;4;1;2002;4;0;0;-1;-1;-1;-1
202100003459;195A 568;A01;1;1;1;2;1967;0;1;-1;-1;0;0;-1
202100017069;171A 116;B01;1;1;4;1;1992;1;2;0;-1;0;0;-1
202100032273;144A 072;B01;1;1;1;1;2000;5;1;0;-1;-1;-1;-1
202100023612;159A 419;B01;1;1;4;1;1972;9;2;0;-1;0;0;-1
202100012544;179A 292;B01;1;1;4;1;2000;0;2;-1;-1;0;0;-1
202100039332;131A 294;B01;1;1;1;1;1985;0;1;5;-1;-1;-1;-1
202100018809;168A 022;A01;1;1;4;2;1969;9;1;0;-1;-1;-1;-1
202100017651;170A 069;B01;3;2;4;2;1938;0;1;8;-1;-1;-1;-1
202100037103;135A 381;A01;1;1;2;2;1938;5;1;-1;-1;0;0;-1
202100004142;194A 343;B01;1;1;1;1;1982;4;1;-1;-1;0;0;-1
202100047915;116A 085;A01;1;1;1;1;1988;4;1;-1;-1;-1;-1;-1
202100024999;156A 968;B01;1;1;4;1;1997;5;1;8;-1;-1;-1;-1
202100007555;188A 237;A01;1;1;4;2;1977;1;1;0;-1;-1;-1;-1
202100035573;138A 131;A01;1;1;4;1;1992;5;2;8;-1;-1;-1;-1
202100015905;173A 242;B01;1;1;4;1;1962;0;1;0;-1;0;0;-1
202100049903;112A 536;Z01;1;1;1;1;1981;4;1;8;-1;0;0;-1
202100003693;195A 152;B01;1;1;4;2;1969;0;2;6;-1;0;0;-1
202100045043;121A 214;A01;1;1;1;1;1988;1;1;-1;-1;-1;-1;-1
202100054281;104A 733;A01;10;3;3;2;1948;5;0;-1;-1;2;3;1
202100014186;176A 337;A01;1;1;4;1;2002;5;1;0;-1;-1;-1;-1
202100029393;149A 241;A01;2;2;4;2;1977;9;2;6;9;0;0;-1
202100038549;132A 737;A01;1;1;3;2;1970;5;1;-1;-1;0;0;-1
202100041179;127A 992;B01;2;2;1;2;2007;2;1;-1;-1;0;0;-1
202100022268;161A 834;A01;1;1;1;1;1999;0;1;-1;-1;-1;-1;-1
202100025635;155A 863;B01;1;1;3;1;1995;1;2;6;-1;-1;-1;-1
202100025430;156A 205;A01;10;3;4;1;2000;0;0;-1;-1;5;3;1
202100032521;143A 635;B01;1;1;1;2;1973;1;1;8;-1;0;0;-1
202100055912;101A 934;A01;1;1;1;1;1980;0;1;0;-1;0;0;-1
202100007456;188A 424;B01;1;1;4;1;1987;1;8;0;-1;-1;-1;-1
202100006749;189A 717;B01;1;1;1;2;1998;0;1;-1;-1;0;0;-1
202100056450;100A 998;E01;2;2;1;1;1998;5;1;-1;-1;0;0;-1
202100049992;112A 385;A01;1;1;1;1;2002;5;1;0;-1;0;0;-1
202100042021;126A 509;A01;1;1;1;1;1967;0;1;0;-1;0;0;-1
202100025495;156A 092;B01;1;1;1;1;1983;0;2;6;-1;-1;-1;-1
202100001932;198A 342;B01;2;2;4;2;2011;1;1;-1;-1;0;0;-1
202100018348;168A 829;B01;1;1;3;1;2001;0;2;-1;-1;-1;-1;-1
202100047079;117A 618;A01;2;2;4;2;1985;5;0;-1;-1;0;0;-1
202100046957;117A 841;B01;1;1;4;2;1991;0;1;8;-1;-1;-1;-1
202100030147;147A 884;B01;2;2;1;1;2019;5;2;8;-1;-1;-1;-1
202100020171;165A 579;A01;1;1;1;1;2002;4;1;-1;-1;0;0;-1
202100002762;196A 832;A01;2;2;4;2;1969;0;8;0;-1;0;0;-1
202100027280;152A 965;A01;1;1;3;2;1997;5;1;-1;-1;0;0;-1
202100015394;174A 189;A01;1;1;2;1;1964;3;2;-1;-1;0;0;-1
202100018688;168A 239;B01;1;1;1;1;1969;4;1;-1;-1;0;0;-1
202100035925;137A 473;A01;1;1;1;1;1943;0;1;8;-1;-1;-1;-1
202100014889;175A 099;B01;1;1;4;1;1969;1;8;-1;-1;0;0;-1
202100039476;131A 044;B01;1;1;4;2;1959;5;2;0;-1;0;0;-1
202100051357;109A 878;A01;1;1;3;1;1957;1;1;-1;-1;0;0;-1
202100053001;106A 981;B01;1;1;4;2;2001;0;1;-1;-1;0;0;-1
202100051966;108A 819;A01;2;2;1;2;1982;5;1;-1;-1;0;0;-1
202100028567;150A 656;B01;9;2;1;1;2016;5;1;-1;-1;0;0;-1
202100044913;121A 444;A01;10;3;4;1;2014;5;0;-1;-1;1;3;3
202100019420;166A 921;B01;1;1;2;1;1993;1;0;-1;-1;0;0;-1
202100028352;151A 024;B01;2;2;4;2;1999;5;1;-1;-1;0;0;-1
202100044634;121A 941;A01;2;2;1;2;1943;5;1;-1;-1;0;0;-1
202100008041;187A 357;A01;2;2;1;1;1996;0;8;8;-1;0;0;-1
202100026630;154A 108;A01;1;1;1;2;1973;0;1;0;-1;-1;-1;-1
202100039780;130A 483;B01;1;1;1;1;1964;5;1;0;-1;-1;-1;-1
202100000445;200A 909;A01;3;2;4;2;2012;5;1;0;-1;-1;-1;-1
202100029738;148A 634;A01;1;1;4;1;1966;0;2;4;-1;-1;-1;-1
202100000645;200A 557;A01;1;1;1;2;1946;3;1;-1;-1;0;0;-1
202100031091;146A 168;B01;1;1;1;1;1963;4;1;0;-1;-1;-1;-1
202100036152;137A 065;A01;1;1;4;1;1940;5;1;-1;-1;0;0;-1
202100056273;101A 309;B01;2;2;1;1;1993;9;1;0;-1;0;0;-1
202100048232;115A 542;B01;3;2;4;1;2002;5;1;0;-1;-1;-1;-1
202100038171;133A 417;B01;1;1;4;1;1993;9;1;8;-1;-1;-1;-1
202100044714;121A 791;A01;1;1;1;1;1995;9;8;0;-1;0;0;-1
202100010520;182A 921;C01;1;1;1;2;1990;3;1;8;-1;-1;-1;-1
202100047929;116A 063;B01;2;2;4;1;1931;0;1;0;-1;0;0;-1
202100044863;121A 526;B01;1;1;2;1;1951;5;2;-1;-1;0;0;-1
202100051709;109A 264;A01;1;1;4;1;1999;1;2;0;-1;0;0;-1
202100034574;139A 918;A01;2;2;1;2;1960;3;1;0;-1;-1;-1;-1
202100007286;188A 724;B01;1;1;4;2;1948;5;1;7;-1;0;0;-1
202100004473;193A 772;A01;1;1;3;1;1962;4;1;0;-1;-1;-1;-1
202100025334;156A 369;A01;1;1;4;1;1999;9;1;0;-1;0;0;-1
202100048970;114A 215;A01;1;1;4;2;1956;5;1;0;-1;-1;-1;-1
202100051802;109A 103;B01;1;1;1;1;1970;4;1;4;-1;-1;-1;-1
202100045789;119A 902;A01;2;2;1;1;1976;9;1;0;-1;0;0;-1
202100040580;129A 081;A01;1;1;4;1;1967;4;1;0;-1;-1;-1;-1
202100021462;163A 277;B01;1;1;4;1;2006;0;2;8;-1;-1;-1;-1
202100023044;160A 430;A01;1;1;4;1;1972;0;2;-1;-1;-1;-1;-1
202100008663;186A 259;E01;1;1;1;1;1988;4;1;0;-1;-1;-1;-1
202100053504;106A 076;B01;1;1;4;2;1990;9;1;0;-1;-1;-1;-1
202100024665;157A 564;B01;2;2;3;2;1946;0;1;-1;-1;0;0;-1
202100036560;136A 365;B01;1;1;1;1;1977;4;1;8;-1;-1;-1;-1
202100055691;102A 314;B01;1;1;3;1;1976;0;1;0;-1;-1;-1;-1
202100026580;154A 193;A01;2;2;3;1;1994;5;2;6;9;0;0;-1
202100024008;158A 727;A01;1;1;3;2;1964;1;1;0;-1;-1;-1;-1
202100022997;160A 523;A01;1;1;4;1;1988;0;1;4;-1;-1;-1;-1
202100026992;153A 465;A01;1;1;4;1;2006;5;2;6;-1;0;0;-1
202100008131;187A 187;A01;1;1;1;1;1971;4;8;4;-1;-1;-1;-1
202100013382;177A 811;A01;1;1;1;1;1975;5;1;0;-1;0;0;-1
202100052831;107A 289;A01;1;1;4;1;1941;4;1;-1;-1;0;0;-1
202100015719;173A 569;A01;1;1;1;1;1999;0;1;0;-1;-1;-1;-1
202100038406;132A 989;A01;1;1;4;1;2004;2;2;0;-1;-1;-1;-1
202100006440;190A 284;A01;1;1;4;1;1993;0;1;0;-1;-1;-1;-1
202100008244;186A 977;B01;1;1;1;2;1989;5;1;-1;-1;-1;0;-1
202100034178;140A 658;A01;9;2;4;1;1959;5;0;-1;-1;0;0;-1
202100010642;182A 715;A01;1;1;4;1;1989;1;2;6;-1;0;0;-1
202100007258;188A 783;A01;10;3;3;2;1998;1;0;-1;-1;3;3;1
202100041656;127A 143;B01;1;1;1;2;1998;0;1;0;-1;-1;-1;-1
202100013092;178A 340;A01;10;3;4;2;1939;0;0;-1;-1;3;3;1
202100049083;114A 024;A01;2;2;1;1;1987;0;1;5;-1;-1;-1;-1
202100036124;137A 111;A01;1;1;4;1;1996;5;2;-1;-1;0;0;-1
202100027418;152A 704;A01;2;2;3;1;2001;5;1;-1;-1;0;0;-1
202100046560;118A 545;B01;1;1;1;1;1957;0;1;8;-1;-1;-1;-1
202100004714;193A 350;A01;1;1;1;1;1988;1;1;8;-1;-1;-1;-1
202100049937;112A 482;B01;1;1;4;1;1999;5;2;6;9;0;0;-1
202100044908;121A 452;A01;10;3;4;2;1990;5;0;-1;-1;6;3;1
202100051638;109A 390;B01;1;1;1;1;1985;0;1;0;-1;-1;-1;-1
202100028896;150A 071;B01;1;1;1;2;1973;5;1;-1;-1;0;0;-1
202100038233;133A 302;A01;1;1;1;1;1999;3;1;8;-1;-1;-1;-1
202100047001;117A 765;E01;1;1;1;1;1995;1;1;-1;-1;-1;-1;-1
202100031637;145A 204;A01;2;2;1;1;2000;5;1;-1;-1;0;0;-1
202100005172;192A 534;B01;2;2;3;2;1972;0;1;-1;-1;0;0;-1
202100014471;175A 838;A01;1;1;4;1;1964;3;2;6;-1;0;0;-1
202100049780;112A 761;A01;2;2;4;2;1997;0;1;0;-1;-1;-1;-1
202100035056;139A 032;B01;1;1;4;1;1983;9;2;6;-1;0;0;-1
202100032504;143A 665;B01;1;1;1;1;1981;4;1;8;-1;0;0;-1
202100019999;165A 886;A01;1;1;3;1;2002;4;1;-1;-1;0;0;-1
202100022834;160A 797;A01;2;2;4;2;2005;5;0;-1;-1;0;0;-1
202100019196;167A 314;B01;1;1;4;1;1961;5;2;0;-1;-1;-1;-1
202100028401;150A 947;A01;4;2;2;1;1982;5;0;-1;-1;0;0;-1
202100003774;195A 016;B01;1;1;4;1;1956;0;1;-1;-1;0;0;-1
202100006937;189A 367;A01;1;1;1;1;1977;4;1;0;-1;0;0;-1
202100050510;111A 414;B01;1;1;4;1;1998;4;1;-1;-1;0;0;-1
202100027947;151A 748;A01;10;3;4;1;1996;5;0;-1;-1;4;3;2
202100026904;153A 619;A01;1;1;2;1;1977;1;2;6;-1;0;0;-1
202100033742;141A 457;B01;1;1;2;2;1952;0;1;-1;-1;0;0;-1
202100056378;101A 128;B01;10;3;4;1;1978;1;0;-1;-1;0;9;2
202100023799;159A 081;A01;1;1;2;1;1992;0;1;-1;-1;0;0;-1
202100023029;160A 463;B01;1;1;4;1;1993;5;8;0;-1;-1;-1;-1
202100022027;162A 257;A01;1;1;3;1;1963;5;2;-1;-1;0;0;-1
202100049974;112A 420;C01;1;1;4;2;1999;1;1;5;-1;-1;-1;-1
202100026613;154A 136;A01;1;1;4;1;1982;4;2;0;-1;-1;-1;-1
202100010638;182A 723;A01;1;1;4;1;2001;1;1;-1;-1;0;0;-1
202100041085;128A 172;T01;10;3;1;2;1946;0;0;-1;-1;3;3;1
202100048944;114A 264;A01;1;1;1;2;2000;0;1;8;-1;0;0;-1
202100040180;129A 779;A01;1;1;1;2;1981;5;1;0;-1;-1;-1;-1
202100035728;137A 851;B01;1;1;1;1;1983;0;1;0;-1;-1;-1;-1
202100050846;110A 798;B01;1;1;4;1;1980;0;1;0;-1;-1;-1;-1
202100017726;169A 942;B01;1;1;4;1;1991;0;1;5;-1;0;0;-1
202100039755;130A 522;A01;1;1;3;2;1993;1;8;-1;-1;0;0;-1
202100022904;160A 683;Z01;10;3;3;1;1952;0;0;-1;-1;0;0;-1
202100017178;170A 929;A01;7;2;4;2;2005;5;1;-1;-1;0;0;-1
202100019551;166A 686;B01;2;2;1;1;1969;0;1;-1;-1;0;0;-1
202100028034;151A 604;A01;1;1;1;1;2001;9;1;-1;-1;0;0;-1
202100056240;101A 367;A01;1;1;1;-1;;-1;-1;-1;-1;-1;-1;-1
202100038003;133A 731;B01;1;1;3;1;1995;0;2;0;-1;-1;-1;-1
202100032546;143A 594;A01;1;1;1;1;1993;4;1;-1;-1;0;0;-1
202100056241;101A 365;B01;4;2;4;1;2020;9;1;8;-1;-1;-1;-1
202100014126;176A 436;A01;1;1;4;2;1981;5;1;5;-1;-1;-1;-1
202100002356;197A 569;B01;2;2;4;2;1974;0;1;0;-1;-1;-1;-1
202100027378;152A 779;B01;1;1;4;1;1967;0;2;6;-1;0;0;-1
202100049029;114A 123;A01;1;1;3;1;1988;5;0;-1;-1;0;0;-1
202100041209;127A 945;B01;1;1;1;1;1975;1;1;-1;-1;0;0;-1
202100035951;137A 423;A01;1;1;1;1;1982;5;1;0;-1;-1;-1;-1
202100054245;104A 791;B01;1;1;1;1;2002;9;1;0;-1;0;0;-1
202100018520;168A 529;B01;2;2;1;1;1990;0;1;0;-1;-1;-1;-1
202100018362;168A 805;B01;1;1;4;2;1976;5;1;-1;-1;-1;-1;-1
202100031275;145A 838;B01;2;2;4;1;2005;5;2;6;-1;0;0;-1
202100052791;107A 360;A01;1;1;4;1;1973;0;2;8;-1;-1;-1;-1
202100051393;109A 819;A01;1;1;1;2;1970;0;1;0;-1;-1;-1;-1
202100026745;153A 915;A01;1;1;4;1;2002;5;8;-1;-1;0;0;-1
202100042630;125A 426;B01;1;1;4;2;1971;5;2;-1;-1;0;0;-1
202100033537;141A 826;A01;1;1;4;1;1997;0;2;6;-1;-1;-1;-1
202100018991;167A 687;A01;1;1;1;1;1996;4;1;0;-1;0;0;-1
202100021832;162A 603;A01;1;1;4;1;1959;5;1;-1;-1;0;0;-1
202100035229;138A 732;A01;1;1;1;1;1994;5;1;0;-1;-1;-1;-1
202100009861;184A 074;B01;1;1;4;1;1995;5;2;6;-1;0;0;-1
202100031404;145A 619;C01;1;1;1;1;1999;0;1;8;-1;-1;-1;-1
202100030558;147A 139;A01;1;1;1;1;1996;0;1;0;-1;0;0;-1
202100009635;184A 486;A01;1;1;1;1;1980;1;1;0;-1;-1;-1;-1
202100042023;126A 507;A01;1;1;4;1;1993;0;2;6;-1;-1;-1;-1
202100027347;152A 840;A01;1;1;1;1;1970;4;1;0;-1;-1;-1;-1
202100031313;145A 767;B01;1;1;4;2;1986;5;1;5;-1;-1;-1;-1
202100038452;132A 912;B01;1;1;1;2;1999;5;1;-1;-1;0;0;-1
202100003905;194A 775;D01;1;1;1;2;1980;0;1;-1;-1;0;0;-1
202100011168;181A 768;B01;1;1;3;1;1974;5;0;-1;-1;0;0;-1
202100017507;170A 329;B01;1;1;4;1;1982;1;0;0;-1;-1;-1;-1
202100014835;175A 191;A01;3;2;1;2;1974;9;1;0;-1;0;0;-1
202100052008;108A 746;D01;1;1;1;1;1963;0;1;0;-1;0;0;-1
202100045443;120A 508;A01;1;1;4;1;1999;0;1;8;-1;-1;-1;-1
202100004070;194A 473;C01;1;1;1;1;1980;1;1;-1;-1;-1;-1;-1
202100013534;177A 532;A01;1;1;3;1;1988;9;1;0;-1;-1;-1;-1
202100013782;177A 074;B01;1;1;4;2;1966;1;0;-1;-1;0;0;-1
202100047082;117A 612;A01;1;1;1;1;2001;5;1;-1;-1;0;0;-1
202100055269;103A 026;B01;1;1;4;1;2005;5;1;0;-1;-1;-1;-1
202100009074;185A 486;B01;1;1;4;1;2001;5;2;6;-1;-1;0;-1
202100006590;190A 020;A01;1;1;3;1;2005;5;2;8;-1;0;0;-1
202100042360;125A 908;Z01;1;1;1;-1;;-1;-1;-1;-1;-1;-1;-1
202100047552;116A 770;C01;1;1;3;1;1973;4;1;-1;-1;0;0;-1
202100051606;109A 446;A01;1;1;1;1;1994;0;1;0;-1;-1;-1;-1
202100020738;164A 563;A01;2;2;3;2;1969;5;1;-1;-1;0;0;-1
202100029766;148A 580;A01;1;1;4;2;1970;0;1;8;-1;-1;-1;-1
202100042277;126A 059;B01;1;1;4;1;1986;1;2;0;-1;-1;0;-1
202100032863;143A 025;B01;1;1;4;1;2008;5;8;0;-1;-1;-1;-1
202100026654;154A 063;A01;1;1;4;2;1984;0;1;0;-1;-1;-1;-1
202100048490;115A 088;A01;1;1;1;1;2003;5;1;-1;-1;0;0;-1
202100008697;186A 191;A01;10;3;2;1;2020;9;0;-1;-1;8;4;2
202100019295;167A 145;B01;1;1;3;1;1940;5;0;-1;-1;0;0;-1
202100032921;142A 913;A01;1;1;1;1;1954;1;1;0;-1;-1;-1;-1
202100008608;186A 352;A01;10;3;4;2;2013;5;0;-1;-1;3;3;2
202100019467;166A 841;A01;1;1;1;1;1964;1;8;0;-1;-1;-1;-1
202100023980;158A 771;A01;1;1;1;2;1978;0;1;8;-1;-1;-1;-1
202100031999;144A 547;C01;1;1;1;-1;;-1;-1;-1;-1;-1;-1;-1
202100032195;144A 215;A01;2;2;3;2;2003;5;0;-1;-1;0;0;-1
202100010393;183A 135;C01;2;2;4;2;1986;5;1;-1;-1;0;0;-1
202100027950;151A 739;A01;1;1;1;1;1976;0;1;8;-1;-1;-1;-1
202100045707;120A 044;A01;1;1;3;1;1982;5;0;-1;-1;0;0;-1
202100033412;142A 046;A01;1;1;1;1;1999;5;1;-1;-1;0;0;-1
202100052338;108A 166;B01;1;1;4;2;1978;1;1;0;-1;-1;-1;-1
202100036289;136A 815;B01;1;1;4;1;2005;3;2;-1;-1;0;0;-1
202100035586;138A 108;A01;1;1;1;1;2000;0;1;-1;-1;0;0;-1
202100050614;111A 218;A01;10;3;4;1;2003;4;0;-1;-1;1;3;1
202100009735;184A 302;B01;1;1;4;1;1977;5;8;0;-1;-1;-1;-1
202100047278;117A 253;B01;1;1;3;1;1996;5;2;-1;-1;0;0;-1
202100001756;198A 651;B01;2;2;1;1;2004;5;8;0;-1;-1;-1;-1
202100048085;115A 798;A01;1;1;2;1;1998;5;0;-1;-1;0;0;-1
202100002515;197A 281;A01;2;2;4;2;2004;5;1;-1;-1;0;0;-1
202100033859;141A 240;B01;3;2;4;2;2016;9;1;0;-1;-1;-1;-1
202100050561;111A 315;A01;1;1;3;1;1993;0;8;0;-1;0;0;-1
202100010541;182A 884;A01;1;1;4;1;2001;0;2;6;-1;-1;-1;-1
202100019048;167A 592;A01;1;1;3;1;1964;0;2;-1;-1;0;0;-1
202100024704;157A 486;A01;10;3;3;1;2011;5;0;-1;-1;1;3;1
202100033575;141A 750;Z01;1;1;1;1;2002;2;1;0;-1;-1;-1;-1
202100020138;165A 629;A01;2;2;3;2;1941;9;1;-1;-1;0;0;-1
202100026188;154A 884;B01;2;2;3;2;1946;5;1;-1;-1;0;0;-1
202100013193;178A 158;A01;1;1;1;1;1991;1;1;-1;-1;-1;-1;-1
202100007338;188A 636;A01;1;1;4;2;1988;1;1;0;-1;0;0;-1
202100000447;200A 906;A01;1;1;3;2;1939;5;1;-1;-1;0;0;-1
202100001345;199A 355;B01;3;2;4;2;1986;0;1;0;-1;-1;-1;-1
202100008548;186A 457;A01;1;1;3;2;1987;0;8;-1;-1;0;0;-1
202100035747;137A 809;A01;10;3;4;2;2017;5;0;-1;-1;3;3;2
202100002902;196A 583;A01;1;1;1;1;1978;0;8;8;-1;-1;-1;-1
202100041936;126A 660;A01;1;1;3;1;2002;1;2;8;-1;-1;-1;-1
