Num_Acc;dep;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;larrout;surf;infra;situ;vma
202100048074;85;3;;-1;Inconnu;2;2;0;1;12;785;1;-1.0;1;0;1;70
202100009359;34;1;9;0;A;1;3;0;1;123;205;1;-1.0;1;3;1;130
202100051539;22;2;164;0;N;2;2;0;1;95;0;1;-1.0;2;0;1;80
202100017350;33;1;ROCADE A 630;0;Inconnu;3;6;0;1;33;485;1;-1.0;1;0;1;90
202100055283;80;3;ABBEVILLE (RUE D');0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100040253;63;3;20;0;Inconnu;2;2;0;1;21;580;1;-1.0;1;0;1;80
202100040572;74;4;8;0; -;2;2;0;1;10;200;2;-1.0;2;0;3;50
202100056365;67;1;352;0;A;3;4;0;1;9;500;1;-1.0;2;3;1;50
202100026138;35;4;BERNARD (CLAUDE);0;Inconnu;2;2;2;2;-1;-1;1;-1.0;1;0;1;50
202100026399;1;3;1079;-1;Inconnu;2;2;0;1;21;323;1;-1.0;1;0;1;80
202100054724;37;3;D7;-1;Inconnu;2;2;0;1;3;55;3;-1.0;1;0;1;70
202100041458;52;3;417;0;Inconnu;2;2;0;2;-1;-1;3;4.0;2;0;1;50
202100050283;59;7;945;0;Inconnu;3;1;0;1;-1;-1;1;-1.0;1;0;1;70
202100027277;73;3;990;0;D;2;2;0;1;34;300;1;-1.0;1;0;4;30
202100029026;29;4;;-1;Inconnu;2;1;0;1;-1;-1;1;3.0;1;0;1;80
202100019535;2A;3;81;0;D;2;2;0;1;35;700;1;-1.0;1;0;1;70
202100038072;12;3;D920;-1;Inconnu;2;2;0;1;12;650;1;-1.0;1;0;1;70
202100013641;54;4;MULLER (AVENUE PAUL);0;Inconnu;2;2;0;3;-1;-1;1;-1.0;1;0;1;50
202100035289;13;4;PIERRE GUERRE (ROND-POINT);0;Inconnu;2;-1;0;1;1;0;2;-1.0;2;0;1;50
202100034411;33;1;AUTOROUTE A 10;0;Inconnu;1;1;0;1;534;370;1;-1.0;1;3;1;80
202100035911;47;9;POURRET (PASSERELLE);0;Inconnu;2;1;1;1;0;0;1;-1.0;1;0;5;20
202100014544;988;4;PROMENADE ROGER LAROQUE;0;Inconnu;3;4;0;1;0;0;1;-1.0;1;0;1;50
202100054023;976;2;kaweni-Mangrove (route de la);0;Inconnu;2;0;0;1;1;60;1;-1.0;1;0;1;50
202100006803;95;1;AUTOROUTE A15;0;Inconnu;3;6;0;2;9;699;1;-1.0;1;0;1;110
202100027699;91;3;GRANDE RUE;0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100048018;95;4;COUTURES (RUE DES);0;Inconnu;1;1;0;1;-1;-1;1;-1.0;2;0;1;50
202100037924;34;3;1;-1;Inconnu;2;2;0;1;3;788;1;-1.0;1;0;1;-1
202100016196;29;3;ERGUE ARMEL BOULEVARD D';0;Inconnu;3;4;0;2;53;400;1;-1.0;2;0;1;70
202100034016;972;1;ROUTE NATIONALE 1;0;Inconnu;1;3;0;1;3;320;1;-1.0;1;0;1;900
202100000132;62;4;ARRAS (Bld d');0;Inconnu;3;1;0;1;-1;-1;1;-1.0;2;0;1;50
202100014471;32;2;21;0;Inconnu;2;2;0;1;73;900;1;-1.0;1;0;1;50
202100000884;4;4;DAUDET (ALL. A.);0;Inconnu;2;-1;0;2;-1;-1;1;-1.0;1;6;4;30
202100008189;15;2;122;0;Inconnu;2;2;0;1;66;252;1;-1.0;1;0;1;80
202100038722;91;1;AUTOROUTE A6;0;Inconnu;-1;3;0;1;32;703;1;-1.0;1;0;1;110
202100049661;75;4;AVENUE DE NEW YORK;0;Inconnu;1;2;0;2;-1;-1;1;-1.0;1;1;1;50
202100014348;66;4;CABRIT IMPASSE RUE JOSEPH;0;Inconnu;1;1;0;1;-1;-1;1;-1.0;1;0;1;50
202100007349;94;3;GENERAL LECLERC (AV DU);0;Inconnu;1;2;0;1;1;0;1;-1.0;1;0;1;50
202100005976;13;4;PIERRE ROCHE (RUE);0;Inconnu;1;2;0;1;0;0;1;-1.0;1;0;4;50
202100005527;5;2;EMBRUN ( AVENUE D');0;Inconnu;2;2;0;1;71;520;1;-1.0;1;0;1;50
202100016420;69;4;;-1;Inconnu;2;2;0;1;-1;-1;1;5.0;1;0;1;50
202100022663;75;4;RUE MONTGALLET;0;Inconnu;1;1;0;2;-1;-1;1;-1.0;1;0;4;50
202100005176;30;3;24;-1;D;2;2;0;1;18;10;1;-1.0;2;0;1;80
202100050940;75;4;RUE DE RIVOLI;0;Inconnu;2;5;1;1;-1;-1;1;-1.0;1;-1;5;50
202100011119;94;4;CHARMES (AV DES);0;Inconnu;1;1;0;1;1;0;1;-1.0;1;0;1;50
202100022456;13;7;ESTAQUE PLAGE;0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;3;50
202100049114;17;6;LIBERATION   RUE DE LA;0;Inconnu;-1;-1;0;1;-1;-1;1;-1.0;1;0;1;30
202100025630;75;4;AVENUE DE VERSAILLES;0;Inconnu;2;4;0;1;-1;-1;1;-1.0;2;0;1;50
202100030247;92;3;907;0;Inconnu;3;2;1;1;0;0;1;-1.0;1;0;1;50
202100041141;75;4;RUE NEUVE TOLBIAC;0;Inconnu;2;4;0;1;-1;-1;1;-1.0;2;0;1;50
202100012110;11;1;9;0;A;3;3;0;1;188;284;1;-1.0;1;3;1;130
202100005616;69;1;A42     0.560 A 4.020;0;Inconnu;4;6;0;1;3;900;2;-1.0;1;0;1;70
202100036261;75;4;PORTE DE LA VILLETTE;0;Inconnu;1;4;0;1;24;800;1;-1.0;2;0;1;70
202100044769;38;3;D1006;-1;Inconnu;2;2;0;1;34;700;3;-1.0;1;0;4;50
202100027676;77;1;A4.Y;0;Inconnu;3;4;0;1;20;400;2;-1.0;1;0;1;110
202100008346;91;4;;0;Inconnu;2;2;0;1;0;0;1;-1.0;1;9;8;30
202100043117;13;1;A55-Sens Martigues vers Marseille;0;Inconnu;1;2;0;1;21;500;1;-1.0;1;0;3;90
202100007567;972;3;ROUTE DEPARTEMENTALE 15;0;Inconnu;2;4;0;2;2;0;1;-1.0;2;2;1;50
202100035146;27;4;;0;Inconnu;2;2;0;2;-1;-1;3;4.0;1;2;1;50
202100034375;28;3;109;0;Inconnu;2;2;0;1;13;375;2;-1.0;1;0;1;80
202100043370;92;3;180;0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100029963;69;4;GREUZE    (Rue);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100041900;37;7;RD 37;0;Inconnu;3;4;0;1;8;899;1;-1.0;1;0;3;90
202100040517;94;3;DIVISION LECLERC (AV DE LA);0;Inconnu;1;2;0;2;1;0;1;-1.0;2;5;1;50
202100050601;94;3;LIEUTENANT DAGORNO (R DU);0;Inconnu;-1;2;0;1;1;0;1;-1.0;1;0;1;50
202100049201;13;1;A7-Sens Marseille vers Lyon;0;Inconnu;1;2;0;1;264;500;1;-1.0;1;0;1;110
202100027369;19;3;Saint Adrian (Lieu dit);0;Inconnu;2;2;0;2;0;380;1;-1.0;1;0;1;50
202100054394;6;1;8;-1;Inconnu;3;3;0;2;200;0;2;-1.0;2;3;1;50
202100005025;973;4;JASMIN(LOTISSEMENT);0;Inconnu;2;2;0;1;-1;-1;3;-1.0;1;0;1;50
202100043303;95;3;FLANDRES (RUE DE);0;Inconnu;3;4;0;1;0;600;1;-1.0;1;0;1;50
202100014171;38;7;STALINGRAD (RUE DE);0;Inconnu;2;2;1;1;0;0;1;-1.0;1;0;5;50
202100010100;67;3;207;-1;D;2;2;0;1;14;200;1;-1.0;1;0;1;80
202100041056;69;4;AUGUSTE BLANQUI                     (R );0;Inconnu;-1;2;0;1;-1;-1;1;-1.0;2;0;1;30
202100035721;31;4;RUE ROGER CAMBOULIVES;0;Inconnu;3;6;0;1;-1;-1;1;-1.0;1;5;1;50
202100026609;74;3;1203;0;D;2;2;0;1;22;0;1;-1.0;1;0;1;80
202100044173;94;4;PAUL DOUMER (AV);0;Inconnu;2;2;0;1;1;0;1;-1.0;1;0;1;30
202100040708;94;1;AUTOROUTE A6A;0;Inconnu;1;3;0;1;4;768;1;-1.0;1;0;1;90
202100047202;69;4;TONY GARNIER                        (AV);0;Inconnu;1;3;0;1;-1;-1;1;-1.0;1;0;1;50
202100055818;10;4;VICTOR HUGO (RUE);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;9;1;30
202100042973;24;3;51;-1;Inconnu;2;2;0;1;22;0;2;-1.0;9;0;1;80
202100010289;65;4;DEVILLE (RUE);0;Inconnu;2;1;0;1;-1;-1;1;-1.0;2;0;1;50
202100022716;35;7;RD 29;0;Inconnu;3;4;0;1;42;13;3;-1.0;1;5;1;50
202100029365;11;3;101;-1;Inconnu;2;2;0;1;2;250;1;5.0;1;0;8;80
202100014787;65;3;PAU (ROUTE DE);0;Inconnu;2;2;0;1;0;396;1;-1.0;1;0;1;50
202100000237;976;4;m'tsapere-MosquÃ©e Maevantana (ruelle );0;Inconnu;2;0;0;1;0;0;1;-1.0;1;0;1;50
202100029364;65;3;921;-1;Inconnu;2;2;0;1;5;211;1;-1.0;2;0;1;50
202100019032;92;3;69;0;Inconnu;2;3;0;1;0;0;1;-1.0;1;0;1;30
202100001068;94;3;LIBERTE (AV DE LA);0;Inconnu;2;2;0;1;0;0;1;-1.0;2;9;1;50
202100056067;75;4;BOULEVARD JOURDAN;0;Inconnu;1;2;1;2;-1;-1;1;-1.0;2;0;1;50
202100011538;69;7;EUROPE (DE L')                      (BD);0;Inconnu;2;3;2;1;2;800;1;-1.0;1;0;1;50
202100009819;92;3;7;0;Inconnu;-1;4;0;1;1;0;1;-1.0;1;0;1;50
202100002567;974;2;RAMBAUD (LEOPOLD);0;Inconnu;1;3;0;1;-1;-1;1;-1.0;2;0;1;70
202100042716;93;4;JOINEAU ANDRE RUE;0;Inconnu;2;2;0;1;1;0;1;-1.0;1;0;1;30
202100025422;91;4;SIROLIERS (RUE DES);0;Inconnu;-1;2;0;1;0;0;1;-1.0;1;0;1;30
202100025646;92;3;906;0;Inconnu;2;5;2;2;0;0;1;-1.0;1;5;1;50
202100001930;42;3;53;0;D;2;2;0;1;9;200;1;-1.0;1;0;1;80
202100049706;44;3;164;0;R;2;2;0;1;10;677;2;-1.0;1;0;3;70
202100024274;44;4;DALBY ( BD ERNEST );0;Inconnu;2;2;0;1;-1;0;1;-1.0;1;0;1;30
202100045003;973;2;RN1;-1;Inconnu;2;2;0;1;42;500;1;-1.0;4;0;3;80
202100053912;95;2;184;0;Inconnu;3;6;0;1;5;300;2;-1.0;1;0;1;90
202100011940;13;1;A51-Sens Marseille vers Aix en Provence;0;Inconnu;1;2;0;2;6;0;2;-1.0;2;0;1;70
202100014306;76;4;GEORGES LAFAURIE (RUE);0;Inconnu;2;5;0;1;0;0;1;-1.0;1;0;1;50
202100050239;92;3;129;0;Inconnu;2;2;0;2;0;0;1;-1.0;1;0;1;50
202100003395;972;4;PAUL NARDAL (AVENUE);0;Inconnu;1;2;0;1;0;0;1;-1.0;1;0;1;30
202100042983;55;3;65;0;D;2;2;0;1;18;0;1;-1.0;1;0;1;80
202100029102;69;3;FRANS ROUTE DE;0;Inconnu;1;4;1;1;57;900;1;-1.0;1;0;1;50
202100050773;75;4;RUE DES FRANCS BOURGEOIS;0;Inconnu;1;1;3;1;-1;-1;1;-1.0;1;0;1;50
202100042270;14;3;6;0;Inconnu;2;2;0;1;7;440;1;-1.0;1;0;1;50
202100023939;63;3;906;-1;Inconnu;2;2;0;4;27;650;2;-1.0;1;0;3;-1
202100026103;95;1;AUTOROUTE A15;0;Inconnu;3;9;0;1;22;299;1;-1.0;1;0;1;110
202100043818;62;3;343;-1;Inconnu;2;2;0;1;13;800;1;-1.0;1;0;1;80
202100036880;31;4;;-1;Inconnu;-1;2;0;1;-1;-1;1;-1.0;1;0;1;80
202100029825;75;4;RUE DE TOLBIAC;0;Inconnu;2;4;0;2;-1;-1;1;-1.0;1;0;1;50
202100014329;91;3;;0;Inconnu;2;3;0;1;0;0;1;-1.0;1;0;1;50
202100014026;94;3;JEAN JAURES (R);0;Inconnu;2;4;0;2;0;0;2;-1.0;1;0;4;50
202100051753;13;7;70;0;A;2;2;0;2;3;600;3;-1.0;1;9;3;50
202100054178;974;4;PONGAMES (CITE);0;Inconnu;-1;2;0;1;0;0;1;-1.0;1;0;1;30
202100016959;27;4;NORMANDIE (BOULEVARD DE);0;Inconnu;-1;4;0;1;-1;-1;1;-1.0;1;0;1;50
202100006520;74;3;1205;0;D;2;2;0;1;-1;-1;2;-1.0;1;0;1;50
202100052552;19;4;GERARD (RUE HENRI);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;2;0;1;50
202100014640;75;4;RUE DE RIVOLI;0;Inconnu;2;6;1;1;-1;-1;1;-1.0;1;0;5;30
202100023783;3;3;2144;0;D;2;2;0;2;10;550;2;-1.0;1;0;1;50
202100018250;2;3;1;0;Inconnu;2;1;0;1;37;730;1;5.0;1;0;1;80
202100020495;79;3;PARIS (ROUTE DE)     COTE IMPAIR;0;Inconnu;3;4;0;1;31;943;1;15.0;1;0;1;110
202100035550;75;4;QUAI D ORSAY;0;Inconnu;2;6;1;1;-1;-1;1;-1.0;1;0;5;50
202100021041;54;4;MOLITOR (RUE);0;Inconnu;1;2;2;3;-1;-1;1;-1.0;1;-1;1;50
202100053934;54;4;;0;Inconnu;2;5;2;1;-1;-1;1;-1.0;2;-1;1;50
202100055279;91;3;63;0;Inconnu;2;2;0;2;-1;-1;1;-1.0;1;5;1;50
202100030630;63;3;997;-1;Inconnu;2;2;0;2;27;200;2;-1.0;1;0;1;80
202100051307;6;3;PLASCASSIER (route de);0;Inconnu;2;2;0;1;18;413;1;-1.0;1;0;1;50
202100012689;93;4;DIDEROT;0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;3;50
202100045348;69;4;EMILE ZOLA                          (R );0;Inconnu;1;1;2;1;-1;-1;1;-1.0;1;0;1;50
202100036651;75;4;QUAI D ORSAY;0;Inconnu;2;4;0;1;-1;-1;1;-1.0;1;0;1;50
202100054143;49;4;;-1;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;80
202100038727;95;1;AUTOROUTE A15;0;Inconnu;3;4;0;1;17;0;1;-1.0;1;0;1;110
202100014332;91;4;AV D ALSACE LORRAINE;0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100037704;26;3;432;0;D;2;2;0;1;5;175;1;-1.0;1;0;1;50
202100041063;95;4;BONTEMPS (AVENUE DU);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;30
202100014366;44;4;ETANG (ROUTE DE L');0;Inconnu;2;1;0;1;-1;-1;1;-1.0;1;0;1;50
202100025353;29;2;12;0;Inconnu;1;4;0;1;35;100;1;-1.0;2;0;1;110
202100035006;42;7;AUVERGNE (BLD D');0;Inconnu;2;2;0;1;0;300;1;-1.0;1;0;1;30
202100039952;13;4;ATHENES (BOULEVARD D');0;Inconnu;1;1;0;1;-1;-1;1;-1.0;1;1;1;50
202100044044;75;4;RUE CURIAL;0;Inconnu;1;2;2;1;-1;-1;1;-1.0;1;-1;5;50
202100049118;13;4;SAINT LOUP (BOULEVARD DE);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;6;1;50
202100014492;50;3;D592;-1;Inconnu;2;2;0;4;-1;-1;3;-1.0;1;0;1;80
202100005164;87;2;147;-1;Inconnu;2;2;0;2;49;620;3;-1.0;1;0;1;50
202100025101;974;2;RN02;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100046515;59;4;ROOSEVELT (RUE FRANKLIN);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100011158;50;3;999;-1;Inconnu;2;1;0;1;36;600;2;-1.0;1;5;1;70
202100011264;1;3;28;0;G;2;2;0;1;0;750;1;-1.0;1;0;3;80
202100012133;13;1;A55-Sens Martigues vers Marseille;0;Inconnu;3;3;0;1;5;500;1;-1.0;1;0;2;90
202100028804;80;3;RD 934;0;Inconnu;3;4;0;4;-1;-1;1;-1.0;2;0;1;90
202100045754;59;4;VOLTAIRE (RUE);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100024897;75;4;BOULEVARD PONIATOWSKI;0;Inconnu;2;5;0;1;-1;-1;1;-1.0;1;5;1;50
202100017798;69;4;CHEMIN NEUF (DU)                    (MO);0;Inconnu;1;1;2;2;-1;-1;1;-1.0;2;0;5;30
202100029938;13;4;CORINTHE (AVENUE DE);0;Inconnu;3;2;0;1;0;0;1;-1.0;1;0;1;50
202100029285;65;3;JOFFRE (AVENUE DU MARECHAL);0;Inconnu;2;2;0;1;1;710;1;-1.0;1;0;1;50
202100015397;14;4;;-1;Inconnu;2;2;0;1;-1;-1;3;4.0;1;0;1;30
202100051507;73;2;ROUTE NATIONALE 201 (VRU);0;Inconnu;1;1;0;3;4;1100;1;-1.0;2;3;1;50
202100050250;74;3;909;0;A;2;2;2;1;0;530;1;-1.0;1;0;4;-1
202100030243;94;3;FONTAINEBLEAU (AV DE);0;Inconnu;4;5;3;1;1;0;1;-1.0;1;5;1;30
202100000616;19;4;Henri de Bournazel (Av);0;Inconnu;2;2;0;2;0;0;3;-1.0;1;0;1;30
202100043708;21;3;25;0;H;2;2;0;3;4;400;2;-1.0;1;0;1;50
202100008234;75;4;AVENUE DES CHAMPS ELYSEES;0;Inconnu;2;8;1;2;-1;-1;1;-1.0;1;0;1;30
202100008784;18;3;751;0;Inconnu;2;2;1;4;5;700;3;-1.0;1;0;1;30
202100029754;77;5;RUE ALBERT DAUVERGNE;0;Inconnu;-1;0;3;2;0;1;4;-1.0;9;6;6;15
202100003682;26;4;;0;Inconnu;2;2;1;1;-1;-1;1;-1.0;2;0;1;50
202100015606;24;3;CHURCHILL ( AVENUE WINSTON);0;Inconnu;2;2;0;4;0;0;2;-1.0;1;0;1;50
202100017978;61;3;QUAKENBRUCK (AVENUE DE);0;Inconnu;1;1;0;1;1;390;2;-1.0;2;0;1;50
202100036506;74;3;25;-1;D;2;2;0;1;7;400;1;-1.0;1;0;1;50
202100037430;33;4;AVE MARCEL DASSAULT;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100027678;38;4;FELIX VIALLET (AVENUE);0;Inconnu;2;3;0;1;-1;-1;1;-1.0;1;0;1;50
202100039258;972;1;Bretelle sortie A1;0;Inconnu;2;7;3;1;0;300;1;-1.0;1;0;1;90
202100039500;11;3;168;0;D;2;2;0;1;5;100;1;-1.0;1;0;3;80
202100041126;9;4;BOURIETTE AVENUE DE LA;0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;30
202100034311;75;4;AVENUE D ITALIE;0;Inconnu;2;4;0;1;-1;-1;1;-1.0;1;0;1;50
202100035543;75;4;AVENUE DE LA REPUBLIQUE;0;Inconnu;2;5;1;1;-1;-1;1;-1.0;1;0;5;50
202100052742;988;4;RUE TARDY DE MONTRAVEL;0;Inconnu;2;2;0;1;0;0;1;-1.0;2;9;1;50
202100004100;3;3;CAVY (RUE ADRIEN);0;Inconnu;2;2;0;2;0;0;1;-1.0;2;0;1;30
202100020311;13;5;TUNNEL PRADO SUD;0;Inconnu;1;1;0;1;0;0;1;-1.0;1;0;1;50
202100036544;71;3;82;-1;Inconnu;2;2;0;2;10;800;2;-1.0;1;0;1;80
202100001796;8;3;8043;-1;D;2;2;0;1;11;500;2;-1.0;1;0;8;80
202100009315;93;4;ALESIA (RUE D');0;Inconnu;-1;0;0;1;0;0;1;-1.0;1;9;8;50
202100029785;42;7;MIRABEAU;0;Inconnu;2;2;0;1;53;900;1;-1.0;1;0;1;30
202100000048;14;3;184;-1;Inconnu;2;1;0;1;3;250;1;3.0;1;0;1;80
202100023533;13;2;568;0;N;3;4;0;1;-1;-1;1;-1.0;1;0;1;90
202100029269;971;2;Morne Salines;0;Inconnu;2;2;0;2;-1;-1;1;-1.0;1;0;1;70
202100032613;13;1;A50-Sens Aubagne vers Marseille;0;Inconnu;1;3;0;1;10;500;1;-1.0;1;0;1;90
202100019410;15;3;321;-1;Inconnu;2;2;0;2;1;110;1;-1.0;1;0;3;50
202100050353;13;4;BRETAGNE (AVENUE DE);0;Inconnu;2;1;0;1;0;0;1;-1.0;1;0;1;30
202100010888;59;7;LORRAINE BOULEVARD;0;Inconnu;1;3;0;1;-1;-1;1;-1.0;2;5;1;50
202100006557;974;3;ENTRE DEUX (CHEMIN) CD26;0;Inconnu;2;2;0;1;0;100;1;-1.0;1;0;1;70
202100016141;60;4;;-1;Inconnu;2;-1;-1;1;-1;-1;1;-1.0;1;0;1;-1
202100017831;63;7;QUINET (BD EDGAR);0;Inconnu;3;4;0;1;-1;-1;1;-1.0;1;0;1;50
202100010062;45;4;;-1;Inconnu;2;2;0;1;-1;-1;1;5.5;1;0;1;50
202100031156;14;2;RN 814;0;Inconnu;3;4;0;1;1;0;1;-1.0;1;0;1;90
202100018546;69;4;;0;Inconnu;2;2;3;1;-1;-1;1;-1.0;1;4;6;-1
202100041996;974;3;ROCADE SUD(RUE);0;Inconnu;2;1;0;1;-1;-1;1;-1.0;2;0;1;50
202100004974;1;1;40;-1;Inconnu;3;4;0;1;112;712;3;-1.0;2;2;1;90
202100003717;75;4;BOULEVARD RICHARD LENOIR;0;Inconnu;3;1;1;1;-1;-1;1;-1.0;2;0;1;30
202100031610;93;3;LIBERATION RD14 (BOULEVARD);0;Inconnu;2;3;0;1;0;1;1;-1.0;1;0;1;50
202100000147;95;1;AUTOROUTE A115;0;Inconnu;3;4;0;1;10;0;1;-1.0;2;0;1;90
202100028245;68;4;;-1;Inconnu;2;2;0;1;-1;-1;3;4.0;1;0;8;50
202100046827;61;3;238;0;Inconnu;2;2;0;1;2;820;2;-1.0;1;0;1;90
202100001556;80;3;930;-1;Inconnu;2;2;0;1;23;640;1;-1.0;2;5;1;80
202100033154;60;2;330;-1;Inconnu;2;2;0;1;12;820;1;-1.0;1;0;1;80
202100048784;75;4;RUE DE LISBONNE;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100033579;51;4;MAISON BLANCHE (RUE) DU NÂ° 75 A FIN ET N;0;Inconnu;1;2;0;2;-1;-1;1;-1.0;1;9;3;50
202100048374;69;4;PIERRE MENDES FRANCE                (AV);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100000629;59;4;BOUTILLERIE AVENUE DE LA;0;Inconnu;3;2;0;1;-1;-1;1;-1.0;2;0;1;30
202100007603;59;4;ROEYE STRAETE (VOIE COMMUNALE);0;Inconnu;2;1;0;1;-1;-1;1;-1.0;1;0;1;50
202100026424;972;9;Z I LES MANGLES;0;Inconnu;2;2;0;1;-1;-1;3;-1.0;1;0;1;50
202100015407;37;3;9;0;Inconnu;2;2;0;1;4;700;1;-1.0;1;0;1;90
202100034764;26;3;CREST ROUTE DE;0;Inconnu;2;2;0;1;13;500;1;-1.0;1;2;1;50
202100003867;28;1;11;0;Inconnu;2;3;0;1;87;400;1;13.5;2;0;8;130
202100052284;74;3;22;-1;Inconnu;2;2;0;1;13;-1;2;-1.0;2;0;3;80
202100032405;63;1;89;0;A;1;3;3;2;431;0;1;-1.0;1;0;6;130
202100000786;94;3;FOCH (AV);0;Inconnu;2;0;0;2;1;0;1;-1.0;1;0;1;30
202100039066;69;4;PHILIPPE DE LASSALLE                (R );0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;30
202100055545;94;4;RUE ALEXANDRE FOURNY;0;Inconnu;2;2;0;2;0;0;1;-1.0;1;0;1;50
202100034578;51;4;REIMS (RUE DE);0;Inconnu;1;2;0;2;-1;-1;2;-1.0;1;0;1;50
202100014227;93;3;WILSON (AVENUE DU PRESIDENT);0;Inconnu;1;2;0;1;0;1;1;-1.0;1;0;1;50
202100028966;67;4;MARECHAL FOCH (RUE DU);0;Inconnu;-1;1;0;1;0;1;2;-1.0;2;5;8;50
202100033754;13;1;A50-Sens Marseille vers Aubagne;0;Inconnu;1;2;0;1;2;700;1;-1.0;1;0;1;70
202100026613;974;3;AZALEES (ROUTE DES);0;Inconnu;2;2;0;1;-1;-1;4;-1.0;9;0;1;50
202100040958;94;4;R DU GENIE;0;Inconnu;1;0;0;1;1;0;1;-1.0;1;0;1;50
202100044664;73;3;BEAUFORT (ROUTE DE);0;Inconnu;2;2;0;2;39;120;4;-1.0;1;0;1;80
202100016593;67;7;263;0;Inconnu;4;3;0;1;-1;-1;1;-1.0;1;5;4;50
202100043896;13;4;JAURES JEAN (avenue);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100014320;972;3;ROUTE DEPARTEMENTALE 3;0;Inconnu;2;2;0;1;0;500;1;-1.0;1;0;1;50
202100017089;94;3;HUIT MAI 1945 (AV DU);0;Inconnu;2;2;0;1;1;0;1;-1.0;1;0;1;50
202100038622;72;3;PREM DIV FRANCAISE LIBRE (BD);0;Inconnu;3;2;0;1;3;500;1;-1.0;2;0;1;90
202100033630;75;4;AVENUE MAC MAHON;0;Inconnu;2;2;3;2;-1;-1;1;-1.0;2;0;1;30
202100048997;71;3;216;-1;Inconnu;2;2;0;1;1;0;1;-1.0;1;0;3;50
202100005260;72;4;COURBOULAY PAUL (RUE);0;Inconnu;2;2;2;1;0;0;1;-1.0;1;0;1;50
202100035219;69;4;CAPUCINS (DES)                      (R );0;Inconnu;1;1;2;1;-1;-1;1;-1.0;1;0;1;50
202100017332;29;3;8;-1;Inconnu;2;2;0;2;9;300;1;-1.0;1;0;4;50
202100016888;59;7;DUNKERQUE AVENUE DE;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100001883;28;4;PEGUY (BOULEVARD CHARLES);0;Inconnu;2;2;0;1;-1;-1;2;-1.0;1;0;1;30
202100040836;2A;3;859;-1;Inconnu;2;2;0;1;11;800;2;-1.0;1;0;3;80
202100012034;13;4;MICHELET (BOULEVARD);0;Inconnu;2;4;0;1;0;0;1;-1.0;1;0;1;50
202100036955;69;4;DEBOURG                             (AV);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100024238;91;3;CHASSE (ROUTE);0;Inconnu;-1;2;0;1;0;0;1;-1.0;1;0;4;50
202100051472;3;3;231;-1;Inconnu;2;2;0;2;20;479;2;-1.0;1;0;3;90
202100009589;56;3;724;0;Inconnu;2;2;0;1;103;178;1;-1.0;1;0;5;50
202100050992;8;3;1;0;A;2;2;0;1;7;600;1;-1.0;1;0;1;70
202100008503;75;4;RUE CONDORCET;0;Inconnu;2;2;2;1;-1;-1;1;-1.0;1;-1;5;30
202100045858;43;2;102;-1;Inconnu;2;2;0;1;26;400;2;-1.0;1;0;1;80
202100022100;10;3;RD 660;0;Inconnu;2;2;0;1;3;800;1;-1.0;1;0;1;90
202100042876;37;4;GRANDS MORTIERS (RUE DES);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100000034;93;4;GRANDS CHAMPS RUE DES;0;Inconnu;2;1;0;1;0;0;1;-1.0;1;0;4;50
202100007546;92;1;86;0;Inconnu;-1;2;0;1;6;699;1;-1.0;2;0;1;90
202100051969;89;3;67;0;D;2;2;0;1;3;980;1;-1.0;7;0;1;-1
202100018771;35;7;VOIE DE LA LIBERTE;0;Inconnu;3;4;0;1;47;764;1;-1.0;1;5;1;50
202100024232;974;2;RN2 SENS STE SUZANNE ST BENOIT;0;Inconnu;2;4;0;1;-1;-1;1;-1.0;1;9;1;110
202100018505;59;4;;0;Inconnu;1;2;0;2;-1;-1;1;5.0;1;0;1;50
